restaurant_id,cuisine
2559,Fast Food
2559,Pizza
2560,Mughlai
2560,Chinese
2560,North Indian
2561,Desserts
2561,Italian
2561,Sandwich
2561,Beverages
2561,Salad
2561,Bakery
2561,American
2561,European
2562,North Indian
2562,Italian
2562,Modern Indian
2562,Continental
2563,Beverages
2563,Continental
2563,Seafood
2563,Asian
2563,Mughlai
2563,North Indian
2564,Beverages
2564,Fast Food
2565,Chinese
2566,Maharashtrian
2567,Biryani
2567,North Indian
2568,Mughlai
2568,Malwani
2568,Chinese
2568,North Indian
2569,Fast Food
2569,Italian
2569,Cafe
2570,Beverages
2570,Desserts
2570,Italian
2570,Rolls
2570,Sandwich
2570,Burger
2570,Fast Food
2570,Cafe
2571,Chinese
2571,North Indian
2571,South Indian
2572,Afghan
2572,Mughlai
2572,North Indian
2572,Biryani
2573,Fast Food
2573,Pizza
2574,Pizza
2575,Fast Food
2575,Pizza
2576,Fast Food
2576,Pizza
2577,Fast Food
2577,Pizza
2578,Fast Food
2578,Pizza
2579,Fast Food
2579,Pizza
2580,Fast Food
2580,Pizza
2581,Fast Food
2581,Pizza
2582,Fast Food
2582,Pizza
2583,Fast Food
2583,Pizza
2584,Fast Food
2584,Pizza
2585,Fast Food
2585,Pizza
2586,Fast Food
2586,Pizza
2587,Fast Food
2587,Pizza
2588,Mughlai
2588,Chinese
2588,North Indian
2589,Mughlai
2589,Chinese
2589,North Indian
2590,Kebab
2590,Chinese
2590,North Indian
2591,Mughlai
2591,Chinese
2591,North Indian
2592,Chinese
2593,Beverages
2593,Burger
2593,Fast Food
2594,Chinese
2595,North Indian
2595,Hyderabadi
2596,Mediterranean
2596,Asian
2596,North Indian
2597,North Indian
2598,Chinese
2598,North Indian
2599,Rolls
2600,Pizza
2601,Desserts
2601,Bakery
2602,Burger
2602,Sandwich
2602,Momos
2602,Rolls
2602,Chinese
2603,Fast Food
2603,South Indian
2603,Chinese
2603,North Indian
2604,Maharashtrian
2605,Korean
2606,Fast Food
2606,Burger
2607,Desserts
2607,Bakery
2608,Desserts
2608,Bakery
2609,Desserts
2609,Bakery
2610,Desserts
2610,Bakery
2611,Desserts
2611,Bakery
2612,Desserts
2612,Bakery
2613,Desserts
2613,Bakery
2614,Desserts
2614,Bakery
2615,Desserts
2615,Bakery
2616,Desserts
2616,Bakery
2617,Desserts
2617,Bakery
2618,Desserts
2618,Bakery
2619,Desserts
2619,Bakery
2620,Desserts
2620,Bakery
2621,Desserts
2621,Bakery
2622,Desserts
2622,Bakery
2623,Desserts
2623,Bakery
2624,Desserts
2624,Bakery
2625,Desserts
2625,Bakery
2626,Desserts
2626,Bakery
2627,Desserts
2627,Bakery
2628,Desserts
2628,Bakery
2629,Desserts
2629,Bakery
2630,Desserts
2630,Bakery
2631,Desserts
2631,Bakery
2632,Desserts
2632,Bakery
2633,Desserts
2633,Bakery
2634,Desserts
2634,Bakery
2635,Desserts
2635,Bakery
2636,Desserts
2636,Bakery
2637,Desserts
2637,Bakery
2638,Desserts
2638,Bakery
2639,Desserts
2639,Bakery
2640,Desserts
2640,Bakery
2641,Desserts
2641,Bakery
2642,Desserts
2642,Bakery
2643,Desserts
2643,Bakery
2644,Desserts
2644,Bakery
2645,Desserts
2645,Bakery
2646,Desserts
2646,Bakery
2647,Bakery
2648,Chinese
2649,North Indian
2649,Hyderabadi
2649,Biryani
2650,Chinese
2651,Street Food
2652,Bengali
2653,Beverages
2653,Desserts
2653,Mughlai
2653,Kebab
2653,Continental
2653,Chinese
2653,North Indian
2654,Asian
2654,Chinese
2654,Korean
2654,Thai
2654,Vietnamese
2654,Sushi
2654,Japanese
2655,Beverages
2655,North Indian
2655,South Indian
2655,Fast Food
2656,Sandwich
2656,Italian
2656,Fast Food
2657,Street Food
2657,Mithai
2658,Chinese
2658,Mughlai
2658,North Indian
2659,North Indian
2659,Hyderabadi
2659,Biryani
2660,Chinese
2661,Sandwich
2661,Beverages
2661,Ice Cream
2661,Fast Food
2662,Street Food
2662,Mithai
2663,Mithai
2664,Mithai
2665,Street Food
2665,Mithai
2666,Mithai
2667,Mithai
2668,Mithai
2669,Mithai
2670,Street Food
2670,Mithai
2671,Mithai
2672,Mithai
2673,Mithai
2674,Street Food
2675,Seafood
2675,Kebab
2675,Biryani
2675,Chinese
2675,North Indian
2676,Street Food
2677,Fast Food
2677,Pizza
2678,Chinese
2679,North Indian
2679,Lucknowi
2679,Rolls
2680,Beverages
2680,Street Food
2681,Sandwich
2681,Fast Food
2681,Maharashtrian
2681,Chinese
2681,North Indian
2682,Beverages
2682,Fast Food
2682,Italian
2682,Burger
2682,North Indian
2682,Cafe
2683,Beverages
2683,Chinese
2683,Maharashtrian
2683,North Indian
2683,Street Food
2683,Fast Food
2684,Beverages
2684,Ice Cream
2684,Fast Food
2684,Street Food
2684,South Indian
2685,Fast Food
2685,Sandwich
2685,Burger
2686,Biryani
2686,Chinese
2686,North Indian
2687,Beverages
2687,Desserts
2687,Fast Food
2687,South Indian
2687,Chinese
2687,North Indian
2688,Kebab
2688,Maharashtrian
2688,Mughlai
2688,Biryani
2688,Chinese
2688,North Indian
2688,Kerala
2689,Fast Food
2689,Pizza
2690,Fast Food
2690,Pizza
2691,Fast Food
2691,Pizza
2692,Fast Food
2692,Pizza
2693,Beverages
2693,Street Food
2694,Beverages
2694,Street Food
2695,Beverages
2695,Street Food
2696,Beverages
2696,Street Food
2697,Malwani
2697,Maharashtrian
2697,North Indian
2697,Chinese
2698,Desserts
2698,North Indian
2698,Biryani
2698,Asian
2699,Fast Food
2699,Burger
2700,Chinese
2700,Mughlai
2700,North Indian
2701,Fast Food
2701,South Indian
2701,Chinese
2701,North Indian
2702,North Indian
2702,Chinese
2702,South Indian
2703,Fast Food
2703,Bakery
2704,Italian
2704,Continental
2704,Asian
2704,European
2705,Salad
2705,Bengali
2705,North Indian
2705,Chinese
2706,Chinese
2706,North Indian
2707,Maharashtrian
2707,Mughlai
2707,Chinese
2707,North Indian
2708,Chinese
2708,North Indian
2709,Thai
2709,Momos
2709,Chinese
2710,South American
2710,Steak
2710,Brazilian
2711,Desserts
2711,Beverages
2712,Desserts
2712,North Indian
2712,Biryani
2712,Asian
2713,Desserts
2713,North Indian
2713,Biryani
2713,Asian
2714,Desserts
2714,North Indian
2714,Biryani
2714,Asian
2715,Desserts
2715,North Indian
2715,Biryani
2715,Asian
2716,Desserts
2716,North Indian
2716,Biryani
2716,Asian
2717,Desserts
2717,North Indian
2717,Biryani
2717,Asian
2718,Desserts
2718,North Indian
2718,Biryani
2718,Asian
2719,Desserts
2719,North Indian
2719,Biryani
2719,Asian
2720,Desserts
2720,North Indian
2720,Biryani
2720,Asian
2721,Desserts
2721,North Indian
2721,Biryani
2721,Asian
2722,Desserts
2722,North Indian
2722,Biryani
2722,Asian
2723,Desserts
2723,North Indian
2723,Biryani
2723,Asian
2724,Desserts
2724,North Indian
2724,Biryani
2724,Asian
2725,Desserts
2725,North Indian
2725,Biryani
2725,Asian
2726,Desserts
2726,North Indian
2726,Biryani
2726,Asian
2727,Desserts
2727,North Indian
2727,Biryani
2727,Asian
2728,Desserts
2728,North Indian
2728,Biryani
2728,Asian
2729,Desserts
2729,North Indian
2729,Biryani
2729,Asian
2730,Desserts
2730,North Indian
2730,Biryani
2730,Asian
2731,Desserts
2731,North Indian
2731,Biryani
2731,Asian
2732,Desserts
2732,North Indian
2732,Biryani
2732,Asian
2733,Desserts
2733,North Indian
2733,Biryani
2733,Asian
2734,Desserts
2734,North Indian
2734,Biryani
2734,Asian
2735,Desserts
2735,North Indian
2735,Biryani
2735,Asian
2736,Desserts
2736,North Indian
2736,Biryani
2736,Asian
2737,Desserts
2737,North Indian
2737,Biryani
2737,Asian
2738,Desserts
2738,North Indian
2738,Biryani
2738,Asian
2739,Desserts
2739,North Indian
2739,Biryani
2739,Asian
2740,Desserts
2740,North Indian
2740,Biryani
2740,Asian
2741,Desserts
2741,North Indian
2741,Biryani
2741,Asian
2742,Desserts
2742,North Indian
2742,Biryani
2742,Asian
2743,Desserts
2743,North Indian
2743,Biryani
2743,Asian
2744,Chinese
2744,North Indian
2745,Chinese
2745,North Indian
2746,Chinese
2746,North Indian
2747,Chinese
2747,North Indian
2748,Chinese
2748,North Indian
2749,Desserts
2749,Beverages
2750,Desserts
2750,Beverages
2751,Desserts
2751,Beverages
2752,Desserts
2752,Beverages
2753,Desserts
2753,Beverages
2754,Desserts
2754,Beverages
2755,Desserts
2755,Beverages
2756,Desserts
2756,Beverages
2757,Wraps
2757,Sandwich
2757,Burger
2757,Fast Food
2758,Seafood
2758,Chinese
2758,Maharashtrian
2758,North Indian
2759,North Indian
2759,South Indian
2759,Street Food
2760,Desserts
2760,Bakery
2761,Desserts
2761,Bakery
2762,Seafood
2762,Chinese
2763,Tea
2763,Fast Food
2763,Beverages
2764,Mithai
2765,Fast Food
2765,Mughlai
2765,Biryani
2765,North Indian
2766,Lebanese
2766,Chinese
2767,Mughlai
2767,Chinese
2767,North Indian
2768,Biryani
2768,Mughlai
2768,North Indian
2769,Street Food
2770,Seafood
2770,Chinese
2770,Mughlai
2770,North Indian
2771,North Indian
2772,Desserts
2772,Bakery
2773,Desserts
2773,Bakery
2774,Desserts
2774,Bakery
2775,Desserts
2775,Bakery
2776,Desserts
2776,Bakery
2777,Desserts
2777,Bakery
2778,Desserts
2778,Bakery
2779,Desserts
2779,Bakery
2780,Desserts
2780,Bakery
2781,Desserts
2781,Bakery
2782,Fast Food
2782,Bakery
2783,Fast Food
2783,Bakery
2784,Desserts
2784,Bakery
2785,Desserts
2785,Bakery
2786,Desserts
2786,Bakery
2787,Desserts
2787,Bakery
2788,Desserts
2788,Bakery
2789,Desserts
2789,Bakery
2790,Desserts
2790,Bakery
2791,Desserts
2791,Bakery
2792,Street Food
2793,Street Food
2794,Street Food
2795,Street Food
2796,Street Food
2797,Chinese
2798,Desserts
2798,Bakery
2799,Beverages
2799,Fast Food
2800,Street Food
2800,Mithai
2801,Desserts
2801,Bakery
2802,Mughlai
2802,North Indian
2803,Kerala
2803,South Indian
2804,Biryani
2804,Seafood
2804,Chinese
2804,North Indian
2805,Beverages
2805,Burger
2805,Italian
2805,Chinese
2806,Maharashtrian
2806,Chinese
2806,North Indian
2807,Biryani
2807,Malwani
2808,Fast Food
2808,Mughlai
2808,North Indian
2809,Mughlai
2809,Seafood
2809,North Indian
2809,Biryani
2810,Bakery
2811,Beverages
2811,Fast Food
2811,Rolls
2812,Beverages
2812,Fast Food
2813,Beverages
2813,Fast Food
2814,Beverages
2814,Ice Cream
2814,Fast Food
2815,Beverages
2815,Ice Cream
2815,Fast Food
2816,Beverages
2816,Ice Cream
2816,Fast Food
2817,Beverages
2818,Beverages
2818,Fast Food
2818,Desserts
2818,Ice Cream
2819,Street Food
2819,Seafood
2819,North Indian
2819,Chinese
2820,Continental
2820,American
2820,Cafe
2821,Beverages
2821,Sandwich
2821,Fast Food
2821,Chinese
2821,South Indian
2821,Maharashtrian
2822,Fast Food
2822,Chinese
2822,North Indian
2823,Asian
2823,Chinese
2824,Ice Cream
2824,Desserts
2824,Bakery
2825,Beverages
2825,Pizza
2825,Sandwich
2825,Fast Food
2826,Biryani
2826,Kerala
2827,North Indian
2828,Chinese
2828,North Indian
2829,Fast Food
2829,Burger
2830,Rolls
2831,Beverages
2831,Desserts
2831,Fast Food
2831,Cafe
2831,Bakery
2832,Fast Food
2832,Italian
2832,European
2833,Ice Cream
2833,Desserts
2833,Bakery
2834,Ice Cream
2834,Desserts
2834,Bakery
2835,Ice Cream
2835,Desserts
2835,Bakery
2836,Ice Cream
2836,Desserts
2836,Bakery
2837,Ice Cream
2837,Desserts
2837,Bakery
2838,Ice Cream
2838,Desserts
2838,Bakery
2839,Ice Cream
2839,Desserts
2839,Bakery
2840,Ice Cream
2840,Desserts
2840,Bakery
2841,Ice Cream
2841,Desserts
2841,Bakery
2842,Ice Cream
2842,Desserts
2842,Bakery
2843,Ice Cream
2843,Desserts
2843,Bakery
2844,Ice Cream
2844,Desserts
2844,Bakery
2845,Ice Cream
2845,Desserts
2845,Bakery
2846,Ice Cream
2846,Desserts
2846,Bakery
2847,Ice Cream
2847,Desserts
2847,Bakery
2848,Ice Cream
2848,Desserts
2848,Bakery
2849,Ice Cream
2849,Desserts
2849,Bakery
2850,Ice Cream
2850,Desserts
2850,Bakery
2851,Ice Cream
2851,Desserts
2851,Bakery
2852,Ice Cream
2852,Desserts
2852,Bakery
2853,Ice Cream
2853,Desserts
2853,Bakery
2854,Ice Cream
2854,Desserts
2854,Bakery
2855,Ice Cream
2855,Desserts
2855,Bakery
2856,Ice Cream
2856,Desserts
2856,Bakery
2857,Ice Cream
2857,Desserts
2857,Bakery
2858,Ice Cream
2858,Desserts
2858,Bakery
2859,Ice Cream
2859,Desserts
2859,Bakery
2860,Ice Cream
2860,Desserts
2860,Bakery
2861,Ice Cream
2861,Desserts
2861,Bakery
2862,Ice Cream
2862,Desserts
2862,Bakery
2863,Ice Cream
2863,Desserts
2863,Bakery
2864,Ice Cream
2864,Desserts
2864,Bakery
2865,Ice Cream
2865,Desserts
2865,Bakery
2866,Ice Cream
2866,Desserts
2866,Bakery
2867,Ice Cream
2867,Desserts
2867,Bakery
2868,Ice Cream
2868,Desserts
2868,Bakery
2869,Beverages
2869,Pizza
2869,Sandwich
2869,Fast Food
2870,Fast Food
2870,Cafe
2871,Beverages
2871,Pizza
2871,Sandwich
2871,Fast Food
2872,South Indian
2872,North Indian
2872,Fast Food
2872,Chinese
2873,Beverages
2873,Desserts
2873,Fast Food
2873,Cafe
2873,Bakery
2874,Desserts
2874,Beverages
2874,Fast Food
2874,Sandwich
2874,North Indian
2874,Cafe
2874,Bakery
2875,Desserts
2875,Beverages
2875,Fast Food
2875,Sandwich
2875,North Indian
2875,Cafe
2875,Bakery
2876,Desserts
2876,Beverages
2876,Fast Food
2876,Sandwich
2876,North Indian
2876,Cafe
2876,Bakery
2877,Biryani
2877,Seafood
2877,Chinese
2877,Rolls
2877,North Indian
2878,Beverages
2878,Fast Food
2878,Sandwich
2878,Pizza
2879,Sandwich
2879,South Indian
2879,North Indian
2879,Chinese
2879,Fast Food
2880,Burger
2881,Chinese
2881,North Indian
2882,Chinese
2883,Biryani
2883,Maharashtrian
2883,Chinese
2883,North Indian
2884,Sandwich
2884,Street Food
2885,Beverages
2885,Fast Food
2886,Maharashtrian
2887,North Indian
2887,Sandwich
2887,Coffee
2887,Street Food
2887,Ice Cream
2887,Desserts
2887,Fast Food
2887,Beverages
2888,Maharashtrian
2888,North Indian
2889,Beverages
2889,Street Food
2890,Kebab
2890,Malwani
2890,Chinese
2890,North Indian
2891,Beverages
2891,Italian
2891,Continental
2891,North Indian
2892,Beverages
2892,Biryani
2892,Mughlai
2892,Chinese
2892,North Indian
2893,South Indian
2894,Beverages
2894,Desserts
2894,Fast Food
2894,Sandwich
2895,Momos
2895,Burger
2895,Sandwich
2896,Biryani
2896,Kebab
2896,Chinese
2896,Maharashtrian
2896,North Indian
2896,Seafood
2897,North Indian
2898,Mughlai
2898,North Indian
2898,Chinese
2899,Beverages
2899,Coffee
2900,Mughlai
2900,Biryani
2900,North Indian
2900,Fast Food
2901,Chinese
2901,Asian
2902,Chinese
2902,North Indian
2903,Beverages
2903,Maharashtrian
2903,North Indian
2903,Fast Food
2903,Chinese
2904,North Indian
2904,Chinese
2905,Rolls
2906,Mughlai
2906,North Indian
2906,Biryani
2907,Beverages
2907,Coffee
2908,Beverages
2908,Coffee
2909,Beverages
2909,Coffee
2910,Beverages
2910,Coffee
2911,Beverages
2911,Coffee
2912,Beverages
2912,Coffee
2913,Beverages
2913,Coffee
2914,Beverages
2914,Coffee
2915,Beverages
2915,Coffee
2916,Beverages
2916,Coffee
2917,Beverages
2917,Coffee
2918,Beverages
2918,Coffee
2919,Beverages
2919,Coffee
2920,Beverages
2920,Coffee
2921,Beverages
2921,Coffee
2922,Beverages
2922,Coffee
2923,Beverages
2923,Coffee
2924,Mughlai
2924,Biryani
2924,North Indian
2924,Fast Food
2925,Mughlai
2925,Biryani
2925,North Indian
2925,Fast Food
2926,Mughlai
2926,Biryani
2926,North Indian
2926,Fast Food
2927,Mughlai
2927,Biryani
2927,North Indian
2927,Fast Food
2928,Mughlai
2928,Biryani
2928,North Indian
2928,Fast Food
2929,Italian
2930,Paan
2931,Chinese
2931,North Indian
2932,Beverages
2932,Fast Food
2932,Healthy Food
2933,Sandwich
2933,Street Food
2934,Fast Food
2934,Rolls
2934,Chinese
2935,Mithai
2936,Fast Food
2936,Burger
2936,Pizza
2937,North Indian
2938,Chinese
2938,North Indian
2938,Momos
2939,Chinese
2939,Seafood
2939,Mughlai
2939,North Indian
2940,Street Food
2941,Bengali
2942,Street Food
2943,Fast Food
2944,Sandwich
2944,Street Food
2945,Sandwich
2945,Street Food
2946,Sandwich
2946,Street Food
2947,Sandwich
2947,Street Food
2948,Fast Food
2948,Street Food
2949,Sandwich
2949,Street Food
2950,Sandwich
2950,Street Food
2951,Sandwich
2951,Street Food
2952,Street Food
2953,Sandwich
2953,Street Food
2954,Sandwich
2954,Street Food
2955,Street Food
2956,Sandwich
2956,Street Food
2957,Sandwich
2957,Street Food
2958,Fast Food
2958,Street Food
2959,Sandwich
2959,Street Food
2960,Sandwich
2960,Street Food
2961,South Indian
2961,Fast Food
2961,Street Food
2962,Sandwich
2962,Street Food
2963,Sandwich
2963,Street Food
2964,Street Food
2965,Street Food
2966,Street Food
2966,Maharashtrian
2967,Beverages
2967,Street Food
2968,Fast Food
2968,Street Food
2969,Beverages
2969,Street Food
2970,Salad
2970,South Indian
2970,European
2970,Italian
2970,Mediterranean
2970,North Indian
2971,Street Food
2971,Maharashtrian
2972,Beverages
2972,Rolls
2972,Chinese
2972,North Indian
2973,Mughlai
2973,North Indian
2973,Continental
2973,Asian
2974,North Indian
2974,Chinese
2975,Beverages
2975,Tea
2975,Fast Food
2976,Mithai
2976,Street Food
2977,Arabian
2978,Continental
2978,Italian
2978,Cafe
2979,Beverages
2979,Desserts
2979,Street Food
2979,Fast Food
2979,Chinese
2979,South Indian
2979,North Indian
2980,Ice Cream
2980,Desserts
2981,Fast Food
2981,Bengali
2982,North Indian
2982,Chinese
2982,Fast Food
2982,South Indian
2983,Beverages
2983,Fast Food
2983,Street Food
2984,North Indian
2985,Beverages
2985,Tea
2985,Fast Food
2986,Beverages
2986,Tea
2986,Fast Food
2987,Beverages
2987,Tea
2987,Fast Food
2987,Street Food
2988,Beverages
2988,Tea
2988,Fast Food
2989,Beverages
2989,Tea
2989,Fast Food
2990,Beverages
2990,Tea
2990,Fast Food
2991,Beverages
2991,Tea
2991,Fast Food
2992,Mithai
2992,Street Food
2993,Mithai
2993,Street Food
2994,Mithai
2994,Street Food
2995,Mithai
2995,Street Food
2996,Mithai
2996,Street Food
2997,Mithai
2997,Street Food
2998,Mithai
2998,Street Food
2999,Mithai
2999,Street Food
3000,Mithai
3000,Street Food
3001,Mithai
3001,Street Food
3002,Mithai
3002,Street Food
3003,Mithai
3003,Street Food
3004,Mithai
3004,Street Food
3005,Mithai
3005,Street Food
3006,Mithai
3006,Street Food
3007,Beverages
3007,Fast Food
3007,Street Food
3008,Beverages
3008,Fast Food
3008,Street Food
3009,Beverages
3009,Street Food
3009,Fast Food
3010,Fast Food
3010,Street Food
3011,Beverages
3011,Fast Food
3011,Street Food
3012,Beverages
3012,Fast Food
3013,Ice Cream
3013,Cafe
3014,Beverages
3014,Fast Food
3014,Street Food
3015,Beverages
3015,Fast Food
3015,Street Food
3016,Beverages
3016,Fast Food
3016,Street Food
3017,Beverages
3017,Fast Food
3017,Street Food
3018,Beverages
3018,Fast Food
3018,Street Food
3019,Beverages
3019,Street Food
3020,Beverages
3020,Fast Food
3020,Street Food
3021,Bakery
3022,Arabian
3022,Chinese
3022,North Indian
3023,Beverages
3023,Desserts
3023,Italian
3024,Beverages
3024,North Indian
3024,Fast Food
3024,Chinese
3024,Street Food
3024,South Indian
3025,Chinese
3025,Mughlai
3025,Asian
3025,Continental
3025,North Indian
3026,Biryani
3026,Mughlai
3026,North Indian
3027,North Indian
3027,Chinese
3027,Maharashtrian
3028,South Indian
3028,North Indian
3028,Maharashtrian
3029,Ice Cream
3030,North Indian
3031,Sandwich
3031,Salad
3032,Chinese
3032,Fast Food
3032,Italian
3032,North Indian
3033,Chinese
3033,Mughlai
3033,North Indian
3034,North Indian
3034,Biryani
3035,South Indian
3035,North Indian
3036,Sandwich
3036,Salad
3037,Sandwich
3037,Salad
3038,Sandwich
3038,Salad
3039,Sandwich
3039,Salad
3040,Sandwich
3040,Salad
3041,Sandwich
3041,Salad
3042,Desserts
3042,Beverages
3042,South Indian
3042,North Indian
3042,Chinese
3042,Biryani
3043,Malwani
3043,Chinese
3043,Mughlai
3043,North Indian
3044,Seafood
3044,North Indian
3044,Chinese
3045,Maharashtrian
3045,North Indian
3046,Beverages
3046,Maharashtrian
3046,Street Food
3047,North Indian
3048,Biryani
3049,Beverages
3049,Desserts
3049,Ice Cream
3050,Chinese
3050,Pizza
3050,Kebab
3050,Continental
3050,North Indian
3051,Beverages
3051,Ice Cream
3052,Bakery
3053,North Indian
3054,North Indian
3054,Maharashtrian
3054,Chinese
3054,Biryani
3055,Maharashtrian
3055,Chinese
3055,North Indian
3056,Mughlai
3056,Biryani
3056,North Indian
3057,Bakery
3058,Bakery
3059,Bakery
3060,Bakery
3061,Bakery
3062,Bakery
3063,Bakery
3064,Bakery
3065,Bakery
3066,Bakery
3067,Bakery
3068,Bakery
3069,Bakery
3070,Bakery
3071,Bakery
3072,Bakery
3073,Bakery
3074,Bakery
3075,Bakery
3076,Bakery
3077,Bakery
3078,Bakery
3079,Bakery
3080,Bakery
3081,Bakery
3082,Bakery
3083,Bakery
3084,Bakery
3085,Bakery
3086,Bakery
3087,Bakery
3088,Bakery
3089,Bakery
3090,Bakery
3091,Bakery
3092,Bakery
3093,Bakery
3094,Bakery
3095,Bakery
3096,Bakery
3097,Bakery
3098,Bakery
3099,Bakery
3100,Bakery
3101,Bakery
3102,Bakery
3103,Bakery
3104,Bakery
3105,Bakery
3106,Bakery
3107,Bakery
3108,Bakery
3109,Bakery
3110,Bakery
3111,Bakery
3112,Bakery
3113,Bakery
3114,Bakery
3115,Bakery
3116,Bakery
3117,Bakery
3118,Bakery
3119,Bakery
3120,Bakery
3121,Bakery
3122,Bakery
3123,Bakery
3124,Bakery
3125,Bakery
3126,Bakery
3127,Bakery
3128,Bakery
3129,Bakery
3130,Bakery
3131,Bakery
3132,Maharashtrian
3132,Chinese
3132,North Indian
3133,Maharashtrian
3133,Chinese
3133,North Indian
3134,Maharashtrian
3134,Chinese
3134,North Indian
3135,Maharashtrian
3135,Chinese
3135,North Indian
3136,Maharashtrian
3136,Chinese
3136,North Indian
3137,Maharashtrian
3137,Chinese
3137,North Indian
3138,Maharashtrian
3138,Chinese
3138,North Indian
3139,Maharashtrian
3139,Chinese
3139,North Indian
3140,Mughlai
3140,Biryani
3140,North Indian
3141,Mughlai
3141,Biryani
3141,North Indian
3142,Mughlai
3142,Biryani
3142,North Indian
3143,Mughlai
3143,Biryani
3143,North Indian
3144,Desserts
3144,Beverages
3144,Street Food
3144,South Indian
3145,Fast Food
3145,Beverages
3146,Beverages
3146,Fast Food
3147,Beverages
3147,Desserts
3147,Salad
3147,Italian
3147,Continental
3148,Chinese
3149,Chinese
3150,Modern Indian
3150,Italian
3150,Mexican
3151,Thai
3151,Chinese
3152,Beverages
3152,Chinese
3152,South Indian
3153,Continental
3153,Chinese
3153,North Indian
3154,North Indian
3154,Goan
3154,Continental
3154,Italian
3155,Kerala
3155,Sandwich
3155,Goan
3155,North Indian
3156,North Indian
3157,Beverages
3158,Italian
3158,Pizza
3159,Modern Indian
3159,Italian
3159,Mexican
3160,Modern Indian
3160,Italian
3160,Mexican
3161,Modern Indian
3161,Italian
3161,Mexican
3162,Modern Indian
3162,Italian
3162,Mexican
3163,Modern Indian
3163,Italian
3163,Mexican
3164,Modern Indian
3164,Italian
3164,Mexican
3165,Modern Indian
3165,Italian
3165,Mexican
3166,Modern Indian
3166,Italian
3166,Mexican
3167,Modern Indian
3167,Italian
3167,Mexican
3168,Modern Indian
3168,Italian
3168,Mexican
3169,Modern Indian
3169,Italian
3169,Mexican
3170,Modern Indian
3170,Italian
3170,Mexican
3171,Modern Indian
3171,Italian
3171,Mexican
3172,Modern Indian
3172,Italian
3172,Mexican
3173,Modern Indian
3173,Italian
3173,Mexican
3174,Modern Indian
3174,Italian
3174,Mexican
3175,Modern Indian
3175,Italian
3175,Mexican
3176,Modern Indian
3176,Italian
3176,Mexican
3177,Modern Indian
3177,Italian
3177,Mexican
3178,Modern Indian
3178,Italian
3178,Mexican
3179,Modern Indian
3179,Italian
3179,Mexican
3180,Modern Indian
3180,Italian
3180,Mexican
3181,Modern Indian
3181,Italian
3181,Mexican
3182,Modern Indian
3182,Italian
3182,Mexican
3183,Modern Indian
3183,Italian
3183,Mexican
3184,Modern Indian
3184,Italian
3184,Mexican
3185,Modern Indian
3185,Italian
3185,Mexican
3186,Modern Indian
3186,Italian
3186,Mexican
3187,Bengali
3188,Street Food
3189,Desserts
3189,North Indian
3190,Rolls
3190,Mughlai
3190,North Indian
3190,Assamese
3190,Bengali
3191,Maharashtrian
3192,Fast Food
3192,Pizza
3192,Sandwich
3192,Burger
3193,Street Food
3194,Malwani
3194,Chinese
3194,North Indian
3194,Maharashtrian
3195,Rolls
3195,Biryani
3195,Mughlai
3195,Bengali
3196,Fast Food
3196,Bakery
3196,Cafe
3197,Beverages
3197,Bakery
3197,Fast Food
3197,Tea
3198,Kebab
3198,Malwani
3198,Fast Food
3198,Continental
3198,Chinese
3198,North Indian
3199,Beverages
3199,Mughlai
3199,Italian
3199,Fast Food
3199,North Indian
3199,Continental
3200,Street Food
3201,Chinese
3202,Street Food
3203,South Indian
3204,South Indian
3205,Street Food
3206,Desserts
3206,North Indian
3207,Desserts
3207,North Indian
3208,Desserts
3208,North Indian
3209,Desserts
3209,North Indian
3210,Desserts
3210,North Indian
3211,Desserts
3211,North Indian
3212,Fast Food
3212,Pizza
3212,Sandwich
3212,Burger
3213,Fast Food
3213,Pizza
3214,Pizza
3214,Fast Food
3215,Beverages
3215,Sandwich
3215,Burger
3215,Pizza
3215,Fast Food
3216,Fast Food
3216,Pizza
3217,Fast Food
3217,Pizza
3217,Sandwich
3217,Burger
3218,Fast Food
3218,Pizza
3218,Sandwich
3218,Burger
3219,Fast Food
3219,Pizza
3219,Sandwich
3219,Burger
3220,Fast Food
3221,Fast Food
3221,Pizza
3221,Sandwich
3221,Burger
3222,Fast Food
3222,Pizza
3222,Sandwich
3222,Burger
3223,Beverages
3223,Sandwich
3223,Burger
3223,Pizza
3223,Fast Food
3224,Beverages
3224,Sandwich
3224,Burger
3224,Pizza
3224,Fast Food
3225,Fast Food
3225,Pizza
3225,Sandwich
3225,Burger
3226,Fast Food
3226,Pizza
3227,Beverages
3227,Sandwich
3227,Burger
3227,Pizza
3227,Fast Food
3228,North Indian
3229,Biryani
3229,Malwani
3229,North Indian
3229,Chinese
3230,Konkan
3230,North Indian
3230,Malwani
3231,Chinese
3232,Chinese
3232,North Indian
3233,Biryani
3234,Street Food
3234,Mithai
3235,Chinese
3235,Kebab
3235,Mughlai
3235,Seafood
3235,North Indian
3236,Bakery
3237,Beverages
3237,Desserts
3237,Fast Food
3237,Cafe
3238,Chinese
3238,Mughlai
3238,North Indian
3239,Fast Food
3239,Rolls
3239,North Indian
3239,Chinese
3240,Beverages
3240,South Indian
3240,Chinese
3240,North Indian
3241,Chinese
3241,North Indian
3242,Street Food
3242,Mithai
3243,Beverages
3243,Desserts
3243,Fast Food
3243,Cafe
