"restaurant_id","restaurant_name","restaurant_type","area","dine_rating","dine_reviews","delivery_rating","delivery_reviews","cost_for_two","liked"
"1135","Mr. Dosa","Quick Bites","Kharadi","3.0","881","0.0","0","150",""
"1136","Crazee Cafe","Quick Bites","Viman Nagar","3.4","16","0.0","0","150",""
"1137","Cream Craver","Casual Dining","Camp Area","4.3","1301","4.0","111","600","Pav Bhaji, Paratha, Panipuri, Chole, Tawa Pulav, Chaat, Saag"
"1138","Chang's","Casual Dining","Viman Nagar","4.2","2180","3.8","166","1000","Noodle, Apple Chicken, Burnt Garlic Rice, Golden Prawn, Hakka Noodles, Chicken Lollipop, Spring Roll"
"1139","Misal Darbar","Quick Bites","Kondhwa","3.7","48","3.5","401","250",""
"1140","Pathik Biryani House","Quick Bites","Pimpri","3.7","91","3.9","95","500",""
"1141","Kanha Veg","Casual Dining","Kondhwa","4.2","607","4.1","175","550","Pav Bhaji, Masala Dosa, Paneer Tikka Masala, Dal Kichadi, Biryani, Khichda"
"1142","Comboman","","Viman Nagar","3.9","75","0.0","0","400","Rajma"
"1143","La Pino'z Pizza","Quick Bites","Viman Nagar","3.9","167","3.1","1348","800","Veggie Pizza, Garlic Bread, Oreo Shake, Peri Peri Chicken Wings, Chicken Chunks, Margherita Pizza, White Sauce Pasta"
"1144","Cafe Peter","Café","NIBM Road","3.1","30","0.0","0","700",""
"1145","Swadesi - Dal Baati","Quick Bites","Hadapsar","3.9","65","4.0","191","300",""
"1146","Magic Mikes #BurgerTherapy","","Salunkhe Vihar Road","0.0","0","0.0","0","500",""
"1147","Krishna's Kitchen","","Katraj","0.0","0","0.0","0","200",""
"1148","Bangalore iyangar's bakery","Bakery","Viman Nagar","4.0","97","4.2","1921","200","Mawa Cake, Rawa Cake, Egg Puff"
"1149","Happy Da Kitchen","Quick Bites","Viman Nagar","3.8","66","3.5","43","600",""
"1150","Comboman","","Viman Nagar","3.9","75","0.0","0","400","Rajma"
"1151","Comboman","","Hadapsar","3.2","87","0.0","0","400",""
"1152","Comboman","","Sinhgad Road","3.7","147","0.0","0","400",""
"1153","Comboman","","Hinjawadi","0.0","0","0.0","0","400",""
"1154","Comboman","","Hinjawadi","0.0","0","0.0","0","400",""
"1155","La Pino'z Pizza","Quick Bites","Viman Nagar","3.9","167","3.1","1348","800","Veggie Pizza, Garlic Bread, Oreo Shake, Peri Peri Chicken Wings, Chicken Chunks, Margherita Pizza, White Sauce Pasta"
"1156","La Pino'z Pizza","Quick Bites","Wakad","3.4","118","3.1","687","800",""
"1157","La Pino'z Pizza","Quick Bites","Hadapsar","3.6","108","3.8","980","800","Pasta, Garlic Bread, Chicken Wings, Veggie Pizza"
"1158","La Pino'z Pizza","Quick Bites","Pimple Saudagar","3.7","75","3.4","133","800",""
"1159","Cafe Peter","Café","NIBM Road","3.1","30","0.0","0","700",""
"1160","CAFE PETER","Café,Dessert Parlor","Viman Nagar","4.2","1600","3.6","3872","700","Coffee, Donut, Pasta, Waffles, Sandwich, Hot Chocolate, Ramen"
"1161","Cafe Peter","Café,Dessert Parlor","Bavdhan","4.2","822","3.9","919","700","Coffee, Donut, Sandwich, Pasta, Waffles, Hot Chocolate, Cappuccino"
"1162","CAFE PETER","Café,Dessert Parlor","Aundh","4.3","1566","3.6","1800","800","Donut, Coffee, Waffles, Pasta, Sandwich, Hot Chocolate, Ramen"
"1163","Cafe Peter","Café","Pimple Nilakh","4.0","454","3.7","1014","700","Waffles, Pasta, Pizza, Burgers, Donut, Hot Chocolate, Ramen"
"1164","CAFE PETER","Café","Shivaji Nagar","4.0","655","3.7","558","900","Donut, Coffee, Pizza, Pasta, Ramen, Fries, Waffles"
"1165","Cafe Peter","Café,Dessert Parlor","Pimple Saudagar","3.5","80","3.5","248","600","Donut, Pizza, Clear Soup, Coffee, Cappuccino, Ramen, Hot Chocolate"
"1166","CAFE PETER","Café,Dessert Parlor","Bund Garden Road","3.6","151","3.6","212","700","Sandwich, Hot Chocolate, Waffles, Pasta, Omelette, Brownie, Salad"
"1167","CAFE PETER","Café","Wakad","3.2","11","0.0","0","500",""
"1168","Bangalore iyangar's bakery","Bakery","Viman Nagar","4.0","97","4.2","1921","200","Mawa Cake, Rawa Cake, Egg Puff"
"1169","Bangalore Iyingar's Bakery","Bakery","Shivaji Nagar","0.0","0","0.0","0","200",""
"1170","Bangalore Iyangar Bakery","Bakery","Wadgaon Sheri","3.8","9","0.0","0","200",""
"1171","Bangalore Iyangar's Bakery","Bakery","Yerawada","3.4","6","4.0","76","200",""
"1172","Salt And Chilli","Quick Bites","Karve Nagar","3.8","21","3.9","69","400",""
"1173","Mahadev Hotel And Restaurant","Casual Dining","Kharadi","3.3","12","0.0","0","600",""
"1174","Reddy's Family Restaurant","Quick Bites","Sinhgad Road","3.3","29","3.6","405","650",""
"1175","Burger Craft By Street Meat","","Aundh","4.4","200","0.0","0","700",""
"1176","Cafe Durga","Quick Bites","Baner","3.4","8","0.0","0","350",""
"1177","FC Road Social","Bar","Shivaji Nagar","4.3","2448","4.1","598","1500","Cocktails, Pizza, Nachos, Momos, Long Island Iced Tea, Beer, Biryani"
"1178","Wild Sugar Patisserie & Cafe","Café,Bakery","Viman Nagar","4.2","905","3.4","7187","600","Coffee, Pasta, Waffles, Cheesecake, Carrot Cake, Paneer Tikka Kulcha, Sandwich"
"1179","Andhra Staples","","Wakad","0.0","0","0.0","0","450",""
"1180","Satguru's Punjabi Rasoi","Casual Dining","Destination Centre, Magarpatta","4.2","4013","3.8","534","1000","Dal Makhani, Butter Chicken, Biryani, Tandoori Chicken, Roti, Punjabi Lassi, Panneer Butter Masala"
"1181","Shee Chinese","Casual Dining","Kondhwa","4.1","673","3.9","4259","650","Noodle, Hakka Noodles, Crispy Honey Chicken, Chicken Manchurian, Momos, Spring Roll, Manchow Soup"
"1182","Roll Point","Quick Bites","Dhankawadi","3.8","84","3.9","1744","250","Rolls, Cheese Roll"
"1183","Hotel Reddy","Quick Bites","Kharadi","4.2","598","4.0","7391","350","Hyderabadi Biryani, Chicken Dum Biryani, Vegetable Biryani, Raita, Andhra Meal, Chicken Fry Biryani, Andhra Thali"
"1184","The Momo Panda","Quick Bites","FC Road","3.8","18","4.1","142","300",""
"1185","Moshi Moshi","Casual Dining","Koregaon Park","4.2","420","3.9","118","1500","Sushi, Noodle, Khao Suey, Jasmine Rice, Rolls, Khau Suey, Mocktails"
"1186","Hotel Neha","Casual Dining","Katraj","4.0","1126","3.8","545","500","Chicken Biryani, Panneer Butter Masala, Chicken Handi, Veg Kolhapuri, Jeera Rice, Chicken Tikka, Butter Chicken"
"1187","Cafe Durga","Quick Bites","Baner","3.4","8","0.0","0","350",""
"1188","Cafe Durga","Quick Bites","Balewadi","3.4","145","3.9","3604","350","Sandwich, Hot Coffee, Misal"
"1189","Cafe Durga","Quick Bites","Sadashiv Peth","2.5","17","3.5","884","200",""
"1190","Cafe Durga","Quick Bites","Viman Nagar","3.0","27","3.8","885","200",""
"1191","Cafe Durga","Quick Bites","Pimple Saudagar","3.4","210","3.3","1923","350","Hot Coffee, Sandwich, Medu Vada, Bread Patty, Tea, Pav Bhaji, Maggi"
"1192","Cafe Durga Tathawade Branch","Quick Bites","Wakad","2.9","22","3.3","91","400",""
"1193","Cafe Durga","Quick Bites","Kothrud","2.5","13","3.1","122","350",""
"1194","Cafe Durga","Quick Bites","Baner","2.8","20","3.3","409","350",""
"1195","Cafe Durga","Quick Bites","Baner","0.0","0","0.0","0","350",""
"1196","Cafe Durga","Quick Bites","Kothrud","0.0","0","0.0","0","200",""
"1197","Cafe Durga","Quick Bites","Warje","3.0","23","3.8","208","200",""
"1198","Cafe Durga","Quick Bites","Bavdhan","3.0","43","2.9","747","300",""
"1199","Cafe Durga","Quick Bites","Wakad","2.9","139","3.5","1330","250","Pav Bhaji, Tea, Hot Coffee, Misal Pav"
"1200","Cafe Durga","Quick Bites","Baner","2.4","17","2.7","16","350",""
"1201","Cafe Durga","Quick Bites","Sinhgad Road","2.4","22","3.7","181","400",""
"1202","Cafe Durga","Quick Bites","Hinjawadi","0.0","0","0.0","0","200",""
"1203","Cafe Durga","Quick Bites","Wakad","2.8","39","3.5","62","300","Tea, Hot Coffee, Hot Chocolate, Thick Cold Coffee"
"1204","Cafe Durga","Café","Kothrud","3.4","151","3.7","4044","600","Misal Pav, Bhurji Pav, Egg Bhurji, Hot Coffee, Sandwich, Iced Tea"
"1205","Cafe Durga","Quick Bites","Hinjawadi","3.6","16","3.4","57","350",""
"1206","Cafe Durga","Quick Bites","Erandwane","2.8","12","0.0","0","350",""
"1207","Cafe Durga","Quick Bites","Rasta Peth","3.8","4","0.0","0","300",""
"1208","Cafe Durga","Quick Bites","Kothrud","3.9","416","3.8","808","200","Hot Coffee, Anda Bhurji, Bhurji Pav, Egg Bhurji, Misal Pav, Pav Bhaji, Masala Pav"
"1209","Cafe Durga","Quick Bites","Ravet","2.7","20","3.7","21","350",""
"1210","Cafe Durga","Quick Bites","Sinhgad Road","2.4","56","3.3","107","350",""
"1211","Cafe Durga","Quick Bites","Kothrud","3.2","11","3.9","20","300",""
"1212","Cafe Durga","Quick Bites","Dhankawadi","3.0","12","3.5","69","200",""
"1213","Cafe Durga","Quick Bites","Pimple Gurav","3.4","22","3.4","45","350",""
"1214","Cafe Durga","Quick Bites","Parvati","3.2","4","0.0","0","200",""
"1215","Cafe Durga","Quick Bites","Bavdhan","3.0","21","0.0","0","200",""
"1216","Durga Cafe","Quick Bites","Narhe","0.0","0","0.0","0","350",""
"1217","Cafe Durga","Quick Bites","Aundh","3.4","18","0.0","0","350",""
"1218","Cafe Durga","Quick Bites","Bibvewadi","0.0","0","0.0","0","200",""
"1219","Cafe Durga","Quick Bites","Shukrawar Peth","3.9","31","0.0","0","150",""
"1220","Cafe Durga","Quick Bites","Aundh","0.0","0","0.0","0","350",""
"1221","Cafe Durga","Quick Bites","Kondhwa","0.0","0","0.0","0","200",""
"1222","Cafe Durga","Quick Bites","Pimpri","3.8","25","0.0","0","350",""
"1223","Cafe Durga","Quick Bites","Nigdi","0.0","0","0.0","0","150",""
"1224","Cafe Durga","Quick Bites","Bhosari","0.0","0","0.0","0","250",""
"1225","Cafe Durga","Quick Bites","Sinhgad Road","3.9","62","0.0","0","350",""
"1226","Cafe Durga","Quick Bites","Sinhgad Road","0.0","0","0.0","0","350",""
"1227","Cafe Durga","Quick Bites","Aundh","3.1","154","3.3","1507","350","Pav Bhaji, Hot Coffee, Upma, Misal, Thick Cold Coffee, Masala Pav, Masala Maggi"
"1228","Cafe Durga","Quick Bites","Karve Nagar","2.8","74","3.9","706","350","Misal Pav, Poha, Hot Coffee, Iced Tea"
"1229","Satguru's Punjabi Rasoi","Casual Dining","Destination Centre, Magarpatta","4.2","4013","3.8","534","1000","Dal Makhani, Butter Chicken, Biryani, Tandoori Chicken, Roti, Punjabi Lassi, Panneer Butter Masala"
"1230","Satguru's Punjabi Rasoi","Casual Dining,Bar","Ravet","4.3","2035","3.3","7151","1300","Dal Makhani, Tandoori Chicken, Butter Chicken, Biryani, Mocktails, Dal Bukhara, Masala Papad"
"1231","Satguru's Punjabi Rasoi Express","","Hinjawadi","3.8","158","0.0","0","300",""
"1232","Satguru's Punjabi Rasoi","Casual Dining","Kharadi","4.0","1162","3.5","201","1000","Lassi, Dal Makhani, Thali, Butter Chicken, Paratha, Tandoori Chicken, Roti"
"1233","Satguru's Punjabi Rasoi Express","","Kharadi","3.8","26","0.0","0","300",""
"1234","Satguru's Punjabi Rasoi","Casual Dining","Chinchwad","4.3","862","3.5","4989","1000","Dal Makhani, Mocktails, Biryani, Laccha Paratha, Cheese Corn Balls, Cocktails, Multani Mushrooms"
"1235","Satguru's Punjabi Rasoi","Casual Dining,Bar","Hinjawadi","4.2","1804","3.8","217","1000","Biryani, Dal Makhani, Tandoori Chicken, Paneer Lababdar, Naan, Mocktails, Butter Chicken"
"1236","Satguru's Punjabi Rasoi","","Hadapsar","0.0","0","0.0","0","500",""
"1237","The Momo Panda","Quick Bites","FC Road","3.8","18","4.1","142","300",""
"1238","The Momo Panda","Quick Bites","Sinhgad Road","3.5","35","4.3","518","300",""
"1239","The Momo Panda","Quick Bites","Kothrud","4.3","507","4.5","7862","300","Paneer Momos, Chicken Tandoori Momos, Iced Peach Tea, Veg Tandoori Momos, Steamed Chicken Momo, Iced Lemon Tea, Cheese Momos"
"1240","The Momo Panda","Quick Bites","Aundh","3.6","75","4.3","795","300","Paneer Momos, Chicken Momo, Veg Tandoori Momos"
"1241","Aika's Cuptea Cafe","Quick Bites","NIBM Road","3.7","10","0.0","0","200",""
"1242","Kabab King","","Ravet","3.8","1081","0.0","0","600","Biryani, Paneer Tikka, Roti, Chilli Mushroom"
"1243","TAKHT - The Rooftop Lounge","Lounge,Casual Dining","Chinchwad","3.6","221","3.5","115","1800","Mocktails, Tandoori Chicken, Brownie, Murgh Platter, Sea Food, Cocktails, Murgh Angara"
"1244","The Urban Foundry","Bar,Casual Dining","Baner","4.6","3912","0.0","0","1600","Cocktails, Pizza, Beer, Soya Chaap, Mocktails, Thai Chicken, Biryani"
"1245","Hello Kolkata","Quick Bites","Hinjawadi","3.4","15","3.7","577","500",""
"1246","R K Biryani House","Casual Dining","Katraj","3.9","368","4.2","1211","600","Pandhra Rassa, Chicken Dum Biryani, Thali, Mutton Dum Biryani, Tandoori Chicken, Vegetable Biryani"
"1247","Waah! Indore","","Hadapsar","3.8","2203","0.0","0","150","Jalebi, Samosa, Indori Poha, Pyaz Kachori, Chole Bhature, Chaat"
"1248","eat.fit","","Kharadi","4.2","5049","0.0","0","400","Pudding, Paneer Tikka Biryani"
"1249","Pizza Delicious","","Pimple Nilakh","0.0","0","0.0","0","350",""
"1250","Hatke Biryani","","Dange Chowk","3.7","130","0.0","0","300",""
"1251","Mr. Chopsticks","","Baner","4.0","794","0.0","0","300",""
"1252","DELIGO","Quick Bites","Kalyani Nagar","3.9","86","3.7","127","700",""
"1253","Round The Clock Cravings","","Pashan","3.9","36","0.0","0","350",""
"1254","La Gustosa","Casual Dining","Kothrud","4.5","1854","4.3","249","1200","Pasta, Pizza, Garlic Bread, Chocolate Cheesecake, Lasagne, Tiramisu, Hot Chocolate"
"1255","The Biryani Life","","Pimple Gurav","3.8","89","0.0","0","350",""
"1256","Waah! Indore","","Hadapsar","3.8","2203","0.0","0","150","Jalebi, Samosa, Indori Poha, Pyaz Kachori, Chole Bhature, Chaat"
"1257","Waah Indore","","Kothrud","3.6","271","0.0","0","150",""
"1258","Waah Indore","","Wakad","3.7","744","0.0","0","200",""
"1259","Waah! Indore","Quick Bites","Kharadi","3.8","165","4.0","1966","150","Samosa, Jalebi, Indori Poha, Pyaz Kachori, Aloo Kachori, Daal Kachori, Chaat"
"1260","Waah! Indore","","Lohegaon","3.5","327","0.0","0","250",""
"1261","Waah Indore","","Hinjawadi","3.9","15","0.0","0","150",""
"1262","eat.fit","","Kharadi","4.2","5049","0.0","0","400","Pudding, Paneer Tikka Biryani"
"1263","eat.fit","","Wakad","3.6","1394","0.0","0","400",""
"1264","eat.fit","","Kothrud","3.7","2212","0.0","0","400",""
"1265","eat.fit","","Magarpatta","3.8","2108","0.0","0","400",""
"1266","The Biryani Life","","Pimple Gurav","3.8","89","0.0","0","350",""
"1267","The Biryani Life","","Sinhgad Road","4.1","213","0.0","0","350",""
"1268","The Biryani Life","","Kharadi","3.5","18","0.0","0","350",""
"1269","The Biryani Life","","Bhosari","4.0","235","0.0","0","350",""
"1270","The Biryani Life","","Wakad","3.9","47","0.0","0","350",""
"1271","The Biryani Life","","Kharadi","0.0","0","0.0","0","350",""
"1272","The Biryani Life","","Hadapsar","3.9","39","0.0","0","350",""
"1273","The Biryani Life","","Camp Area","3.9","82","0.0","0","350",""
"1274","The Biryani Life","","Dhanori","3.5","80","0.0","0","350",""
"1275","The Biryani Life","","Ravet","4.0","99","0.0","0","350",""
"1276","The Biryani Life","","Sinhgad Road","3.7","98","0.0","0","350",""
"1277","The Biryani Life","","Chinchwad","3.4","42","0.0","0","350",""
"1278","The Biryani Life","","NIBM Road","3.8","147","0.0","0","350",""
"1279","The Biryani Life","","Kharadi","0.0","0","0.0","0","350",""
"1280","The Biryani Life","","Baner","3.9","56","0.0","0","350",""
"1281","The Biryani Life","","Wagholi","4.2","152","0.0","0","350",""
"1282","The Biryani Life","","Shaniwar Peth","3.7","55","0.0","0","350",""
"1283","The Biryani Life","","Chinchwad","3.7","58","0.0","0","350",""
"1284","The Biryani Life","","Erandwane","0.0","0","0.0","0","350",""
"1285","The Biryani Life","","Pimple Nilakh","0.0","0","0.0","0","350",""
"1286","The Biryani Life","","Hinjawadi","3.1","42","0.0","0","350",""
"1287","The Biryani Life","","Karve Nagar","3.7","40","0.0","0","350",""
"1288","The Biryani Life","","Bavdhan","3.8","60","0.0","0","350",""
"1289","The Biryani Life","","Kondhwa","0.0","0","0.0","0","350",""
"1290","The Biryani Life","","Wadgaon Sheri","3.9","31","0.0","0","350",""
"1291","The Biryani Life","","Hinjawadi","0.0","0","0.0","0","350",""
"1292","The Biryani Life","","Karve Nagar","0.0","0","0.0","0","350",""
"1293","The Biryani Life","","Pimple Saudagar","3.7","50","0.0","0","350",""
"1294","The Biryani Life","","Pimple Saudagar","0.0","0","0.0","0","350",""
"1295","The Biryani Life","","Katraj","3.8","19","0.0","0","350",""
"1296","The Biryani Life","","Kharadi","3.6","18","0.0","0","350",""
"1297","The Biryani Life","","Katraj","0.0","0","0.0","0","350",""
"1298","The Biryani Life","","Karve Nagar","0.0","0","0.0","0","350",""
"1299","The Biryani Life","","Sinhgad Road","3.9","35","0.0","0","350",""
"1300","The Biryani Life","","Viman Nagar","3.9","33","0.0","0","350",""
"1301","The Greedy Man Pizzeria & Bar","Casual Dining","Baner","4.0","612","3.6","1883","900","Fries, Napolitana Pizza, Nutella Freakshake, Bacon Pizza, Wood Fire Pizza, Supreme Pizza, Pepperoni Pizza"
"1302","Marigold","Bakery,Dessert Parlor","Law College Road","4.0","205","0.0","0","400","Chocolate Cake"
"1303","Passion Grill","Quick Bites","Kharadi","3.7","22","3.9","66","450",""
"1304","Hotel Kaveri","Casual Dining","Wagholi","4.2","549","3.9","2030","550","Chicken Thali, Chicken Dum Biryani, Chicken Soup, Mutton Fry Thali, Gavran Chicken, Clear Soup, Veg Thali"
"1305","Bhadait Misal","Quick Bites","Erandwane","4.4","9475","0.0","0","150","Farsan, Misal Pav, Buttermilk, Masala Taak, Poha"
"1306","Maratha Samrat","Casual Dining","Baner","4.4","1072","4.2","2684","1100","Chicken Thali, Mutton Thali, Pandhra Rassa, Non Veg Thali, Biryani, Mutton Fry, Fish"
"1307","Taste Of Odisha","Quick Bites","Wakad","3.6","5","0.0","0","300",""
"1308","Culture - पुणे","Bar,Casual Dining","FC Road","4.2","3564","3.8","201","1300","Cocktails, Pizza, Pasta, Beer, Brownie, Butter Chicken, Honey Chilli Potatoes"
"1309","Chaitanya Paranthas","Casual Dining","FC Road","4.2","2599","3.8","159","400","Paratha, Cabbage Salad, Amritsari Paneer, Patiyala Lassi, Chole, Fruit Custard, Veg Manchurian"
"1310","Apna Punjab","Casual Dining","Magarpatta","4.1","1385","3.5","115","500","Tandoori Chicken, Lassi, Naan, Panneer Butter Masala, Butter Chicken, Chole Bhature, Roti"
"1311","Jyoti Pure Veg","Casual Dining","Kondhwa","4.2","1021","0.0","0","550","Pav Bhaji, Sandwich, Mysore Masala Dosa, Filtered Coffee, Dal Tadka, Chaat, Idli Sambar"
"1312","Kimchi","Casual Dining","Kharadi","4.4","2566","3.9","105","750","Noodle, Kimchi, Chicken Pad Thai, Mango Delight, Hong Kong Chicken, Crispy Corn, Sea Food"
"1313","Golden Dragon Chinese","","Karve Nagar","2.8","180","0.0","0","350",""
"1314","Sudit Su's Chinese","Casual Dining","Kothrud","2.7","316","4.0","975","700","Noodle, Fried Rice Chicken, Tandoori Chicken, Chop Suey, Triple Schezwan"
"1315","China Grill","Casual Dining,Bar","Wanowrie","4.1","681","4.2","3470","1100","Noodle, Brownie, Vanilla Ice Cream, Manchow Soup, Pan Fried Noodles, Fish, Spicy Seafood Soup"
"1316","Chaitanya Paranthas","Casual Dining","FC Road","4.2","2599","3.8","159","400","Paratha, Cabbage Salad, Amritsari Paneer, Patiyala Lassi, Chole, Fruit Custard, Veg Manchurian"
"1317","Chaitanya Paranthas","Casual Dining","Viman Nagar","3.8","1118","3.8","103","500","Paratha, Lassi, Cabbage Salad, Gajar Ka Halwa, Fruit Custard, Gulab Jamun, Buttermilk"
"1318","Chaitanya Paranthas","Casual Dining","Kharadi","4.0","904","3.7","8238","500","Mango Lassi, Paneer Tikka Masala, Cabbage Salad, Thali, Peshawari Paratha, Chole, Patiyala Lassi"
"1319","Chaitanya Paranthas","Quick Bites","Baner","3.7","1245","3.6","11","400","Rajma, Thali, Gulkand Lassi, Peshawari Paratha, Chole, Gulab Jamun, Pizza"
"1320","Chaitanya Paranthas","Casual Dining","Dhole Patil Road","3.8","342","3.7","3086","450","Amritsari Paneer, Stuffed Paratha, Peshawari Paratha, Lassi, Buttermilk, Cheese Paratha, Thali"
"1321","Chaitanya Parathas","","Hinjawadi","3.8","148","0.0","0","400",""
"1322","Chaitanya Paranthas","Quick Bites","Kondhwa","3.2","37","3.8","859","400",""
"1323","Cake Dior","Dessert Parlor,Bakery","Koregaon Park","4.5","578","4.3","528","600","Cupcake, Brownie, Fruit Cake, Chocolate Strawberry Cake, New York Cheesecake, Chocolate Hazelnut Cake, Fondant Cake"
"1324","Indian Street Eats","","Viman Nagar","0.0","0","0.0","0","200",""
"1325","Huber & Holly","Dessert Parlor","Koregaon Park","4.4","474","4.2","1283","500","Pizza, Chocolate Icecreams, Nachos, Belgian Chocolate, Pasta, Cheesecake, Brownie"
"1326","WarmOven Cake & Desserts","Bakery","Kharadi","3.8","567","0.0","0","300","Chocolate Cake"
